key	project	title	abstract	keywords	authors	venue	doi	references	pages	bibtex	screened_decision	final_decision	mode	inclusion_criteria	exclusion_criteria	reviewer_count	source	year	meta_title	link	publisher	metadata_missing
1747	ModelGuidance	TSTSS: A two-stage training subset selection framework for cross version defect prediction			Xu, Z.; Li, S.; Luo, X.; Liu, J.; Zhang, T.; Tang, Y.; Xu, J.; Yuan, P.; Keung, J.	Journal of Systems and Software					Excluded	Excluded	new_screen			2						
1748	ModelGuidance	Detecting community structures in microblogs from behavioral interactions			Zhang, P.; Yue, K.; Li, J.; Fu, X.; Liu, W.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1749	ModelGuidance	Measuring UML models using metrics defined in OCL within the SQUAM framework			Chimiak-Opoka, J.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1750	ModelGuidance	The Teams Information Model for Software Engineering Management			Nesterenko, O.; Selin, Y.	International Scientific and Technical Conference on Computer Sciences and Information Technologies					Excluded	Excluded	new_screen			2						
1751	ModelGuidance	Accelerating crosscutting framework reuse using a model-based approach			Gottardi, T.; López, O.P.; de Camargo, V.V.	Lecture Notes in Business Information Processing					Excluded	Excluded	new_screen			2						
1752	ModelGuidance	A BPMN extension for the modeling of security requirements in business processes			Rodríguez, A.; Fernández-Medina, E.; Piattini, M.	IEICE Transactions on Information and Systems					Included	Excluded	new_screen			2						
1753	ModelGuidance	TOUR: Dynamic Topic and Sentiment Analysis of User Reviews for Assisting App Release			Yang, T.; Gao, C.; Zang, J.; Lo, D.; Lyu, M.	The Web Conference 2021 - Companion of the World Wide Web Conference, WWW 2021					Excluded	Excluded	new_screen			2						
1754	ModelGuidance	Solving the vibration of magnetic elastic plates with sophisticated form			F. M. Nuraliev; B. S. Aytmuratov; M. A. Artikbayev	2019 International Conference on Information Science and Communications Technologies (ICISCT)					Excluded	Excluded	new_screen			2						
1755	ModelGuidance	Mining system-user interaction traces for use case models			El-Ramly, M.; Stroulia, E.; Sorenson, P.	Proceedings - IEEE Workshop on Program Comprehension					Excluded	Excluded	new_screen			2						
1756	ModelGuidance	Empirical studies in reverse engineering: state of the art and future trends			Tonella, Paolo; Torchiano, Marco; Du Bois, Bart; Systa, Tarja	EMPIRICAL SOFTWARE ENGINEERING					Excluded	Excluded	new_screen			2						
1757	ModelGuidance	Analysis and design of genetic algorithm-based cascade control strategy for improving the dynamic performance of interleaved DC–DC SEPIC PFC converter			Komathi, C.; Umamaheswari, M.G.	Neural Computing and Applications					Excluded	Excluded	new_screen			2						
1758	ModelGuidance	Towards a Theory of Longitudinal Trust Calibration in Human–Robot Teams			de Visser, E.J.; Peeters, M.M.M.; Jung, M.F.; Kohn, S.; Shaw, T.H.; Pak, R.; Neerincx, M.A.	International Journal of Social Robotics					Excluded	Excluded	new_screen			2						
1759	ModelGuidance	A pluggable framework for composable HPC scheduling libraries			M. Grossman; V. Kumar; N. Vrvilo; Z. Budimlic; V. Sarkar	2017 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW)					Excluded	Excluded	new_screen			2						
1760	ModelGuidance	Modeling trust relationships for developing trustworthy information systems			Pavlidis, M.; Islam, S.; Mouratidis, H.; Kearney, P.	International Journal of Information System Modeling and Design					Excluded	Excluded	new_screen			2						
1761	ModelGuidance	Positive Influence Maximization in the Signed Social Networks Considering Polarity Relationship and Propagation Probability			Qiu, L.; Zhang, S.; Yu, J.	International Journal of Software Engineering and Knowledge Engineering					Excluded	Excluded	new_screen			2						
1762	ModelGuidance	Validating transformations for semantic anchoring			Lindecker, D.; Simko, G.; Levendovszky, T.; Madari, I.; Sztipanovits, J.	Journal of Object Technology					Excluded	Excluded	new_screen			2						
1763	ModelGuidance	IoT-Based Urban Security Models			Moghaddam, Mahyar Tourchi	Proceedings of the 40th International Conference on Software Engineering: Companion Proceeedings					Excluded	Excluded	new_screen			2						
1764	ModelGuidance	Ontology-based big dimension modeling in data warehouse schema design			Liu, X.; Iftikhar, N.	Lecture Notes in Business Information Processing					Excluded	Excluded	new_screen			2						
1765	ModelGuidance	Hierarchical Pricing Mechanism With Financial Stability for Decentralized Crowdsourcing: A Smart Contract Approach			W. Zhang; Z. Hong; W. Chen	IEEE Internet of Things Journal					Excluded	Excluded	new_screen			2						
1766	ModelGuidance	Knowledge formalization in experience feedback processes: An ontology-based approach			Kamsu Foguem, B.; Coudert, T.; Béler, C.; Geneste, L.	Computers in Industry					Excluded	Excluded	new_screen			2						
1767	ModelGuidance	File protection system based on driver			Li, W.; Chen, H.; Liu, P.; Ye, S.	Advances in Intelligent and Soft Computing					Excluded	Excluded	new_screen			2						
1768	ModelGuidance	Implementation of Autoware Application to real-world Services Based Adaptive Big Data Management System for Autonomous Driving			S. K. Y. Donzia; H. -K. Kim; Y. P. Geum	2021 21st International Conference on Computational Science and Its Applications (ICCSA)					Excluded	Excluded	new_screen			2						
1769	ModelGuidance	Modeling Techniques for Extraction Transformation and Load Processes: A Critical Review			Martínez, Alexander Bustamante; Galvis-Lista, Ernesto Amaru; Florez, Luis Carlos Gómez	Proceedings of the 6th Euro American Conference on Telematics and Information Systems					Excluded	Excluded	new_screen			2						
1770	ModelGuidance	Model-driven system development for distributed fuel management in avionics			Insaurralde, C.C.; Seminario, M.A.; Jiménez, J.F.; Giron-Sierra, J.M.	Journal of Aerospace Computing, Information and Communication					Excluded	Excluded	new_screen			2						
1771	ModelGuidance	A tool for monitoring soil water using modelling, on-farm data, and mobile technology			Freebairn, D.M.; Ghahramani, A.; Robinson, J.B.; McClymont, D.J.	Environmental Modelling and Software					Excluded	Excluded	new_screen			2						
1772	ModelGuidance	Language-based process model discovery and enhancement			Dohrmann, P.	Proceedings - 40th Euromicro Conference Series on Software Engineering and Advanced Applications, SEAA 2014					Excluded	Excluded	new_screen			2						
1773	ModelGuidance	"The ""EU community"" project - Coupling the power of data with community expertise"			Ramfos, A.; Kiousi, A.; Kokkonidis, M.; Leclercq, C.; Mekkaoui, D.; Sattonnay, M.; Maragoudakis, M.; Androutsopoulou, A.; Charalabidis, Y.; Kohlhammer, J.; Ruppert, T.; Lücke-Tieke, H.; Dimakopoulos, N.; Kallipolitis, L.; Nikodem, P.; Madlenak, T.; Mureddu, F.; Pyrenis, D.; Protonotarios, M.; Ipektsidis, C.	CEUR Workshop Proceedings					Excluded	Excluded	new_screen			2						
1774	ModelGuidance	AN IMPROVED APPROACH TO ADAPTIVE TESTING			Hu, Hai; Jiang, Chang-Hai; Cai, Kai-Yuan	INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING					Excluded	Excluded	new_screen			2						
1775	ModelGuidance	Dynamically reconfiguring multimedia components: A model-based approach			Mitchell, S.; Naguib, H.; Coulouris, G.; Kindberg, T.	Proceedings of the 8th ACM SIGOPS European Workshop on Support for Composing Distributed Applications, EW 1998					Excluded	Excluded	new_screen			2						
1776	ModelGuidance	From object orientation to goal orientation: A paradigm shift for requirements engineering			van Lamsweerde, A; Letier, E	RADICAL INNOVATIONS OF SOFTWARE AND SYSTEMS ENGINEERING IN THE FUTURE					Excluded	Excluded	new_screen			2						
1777	ModelGuidance	Performance Analysis for a Software System by the Mathematical Modeling Method			Feng, W.	15th International Conference on Computer Applications in Industry and Engineering 2002, CAINE 2002					Excluded	Excluded	new_screen			2						
1778	ModelGuidance	Conformance checking in integration testing of time-constrained distributed systems based on UML sequence diagrams			Lima, B.; Faria, J.P.	ICSOFT 2017 - Proceedings of the 12th International Conference on Software Technologies					Excluded	Excluded	new_screen			2						
1779	ModelGuidance	A study on the power generation prediction model considering environmental characteristics of floating photovoltaic system			Jeong, H.S.; Choi, J.; Lee, H.H.; Jo, H.S.	Applied Sciences (Switzerland)					Excluded	Excluded	new_screen			2						
1780	ModelGuidance	Supporting agile software development through active documentation			Rubin, E.; Rubin, H.	Requirements Engineering					Excluded	Excluded	new_screen			2						
1781	ModelGuidance	An approach to fuzzy granule-based hierarchical polynomial networks for empirical data modeling in software engineering			Park, Byoung-Jun; Pedrycz, Witold; Oh, Sung-Kwun	INFORMATION AND SOFTWARE TECHNOLOGY					Excluded	Excluded	new_screen			2						
1782	ModelGuidance	Engineering trustworthy self-adaptive software with dynamic assurance cases			Calinescu, R.; Weyns, D.; Gerasimou, S.; Iftikhar, M.U.; Habli, I.; Kelly, T.	IEEE Transactions on Software Engineering					Excluded	Excluded	new_screen			2						
1783	ModelGuidance	Cognitive complexity in business process modeling			Figl, K.; Laue, R.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1784	ModelGuidance	Coordinated Control Method of MMC-MTDC Based on Power Addition			Z. Sun; B. Wang; W. Xu	2020 3rd International Conference on Advanced Electronic Materials, Computers and Software Engineering (AEMCSE)					Excluded	Excluded	new_screen			2						
1785	ModelGuidance	The Concern Manipulation Environment [OOPSLA/GPCE]			Tarr, P.; Chung, W.; Harrison, W.; Kruskal, V.; Ossher, H.; Sutton Jr., S.M.; Clement, A.; Chapman, M.; Hawkins, H.; January, S.	Proceedings of the Conference on Object-Oriented Programming Systems, Languages, and Applications, OOPSLA					Excluded	Excluded	new_screen			2						
1786	ModelGuidance	Simulation and performance analysis of distributed internet systems using TCPNs			Samolej, S.; Rak, T.	Informatica (Ljubljana)					Excluded	Excluded	new_screen			2						
1787	ModelGuidance	Computer-aided security assessment of water networks monitoring platforms			Gentile, U.; Marrone, S.; Nardone, R.; Bellini, E.	International Journal of Critical Infrastructure Protection					Excluded	Excluded	new_screen			2						
1788	ModelGuidance	Modeling technology based on scatter cloud mapped STL file directly			Chen, M.; Wang, Q.; Chen, B.	Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering					Excluded	Excluded	new_screen			2						
1789	ModelGuidance	ALEA: Fine-Grain Energy Profiling with Basic Block Sampling			Mukhanov, L.; Nikolopoulos, D.S.; Supinski, B.R.D.	Parallel Architectures and Compilation Techniques - Conference Proceedings, PACT					Excluded	Excluded	new_screen			2						
1790	ModelGuidance	Validity Frame Supported Digital Twin Design of Complex Cyber-Physical Systems			Van Acker, B.; Mertens, J.; De Meulenaere, P.; Denil, J.	Proceedings of the 2021 Annual Modeling and Simulation Conference, ANNSIM 2021					Excluded	Excluded	new_screen			2						
1791	ModelGuidance	Automated model checking of stochastic graph transformation systems			Rafe, V.; Rafeh, R.; Miralvand, M.R.Z.; Alavizadeh, A.S.	ICCTD 2009 - 2009 International Conference on Computer Technology and Development					Excluded	Excluded	new_screen			2						
1792	ModelGuidance	Development of a design model for functionality and content access from rich internet application requirements			Durán, J.E.; Casalánguida, H.	WEBIST 2015 - 11th International Conference on Web Information Systems and Technologies, Proceedings					ConflictExcluded	Excluded	new_screen			2						
1793	ModelGuidance	Soft modeling support for managing knowledge-based information technology (IT) projects			Orlowski, C	CYBERNETICS AND SYSTEMS					Excluded	Excluded	new_screen			2						
1794	ModelGuidance	On the naturalness of buggy code			Ray, B.; Hellendoorn, V.; Godhane, S.; Tu, Z.; Bacchelli, A.; Devanbu, P.	Proceedings - International Conference on Software Engineering					Excluded	Excluded	new_screen			2						
1795	ModelGuidance	Dynamic Facial Models for Video-Based Dimensional Affect Estimation			S. Song; E. Sánchez-Lozano; M. K. Tellamekala; L. Shen; A. Johnston; M. Valstar	2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW)					Excluded	Excluded	new_screen			2						
1796	ModelGuidance	Is point uncertain rainfall likely to have a great impact on distributed complex hydrological modeling?			Balin, Daniela; Lee, Hyosang; Rode, Michael	WATER RESOURCES RESEARCH					Excluded	Excluded	new_screen			2						
1797	ModelGuidance	Systematic Diagram Refinement for Code Generation in SEAM			D. Q. Tri; Q. T. Tho	2012 Fourth International Conference on Knowledge and Systems Engineering					Excluded	Excluded	new_screen			2						
1798	ModelGuidance	Introductory tutorial on foundations and applications of graph transformation			Heckel, Reiko	GRAPH TRANSFORMATIONS, PROCEEDINGS					Excluded	Excluded	new_screen			2						
