Title	Link
Enforcing Safety and Consistency Constraints in Policy-Based Authorization Systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-57949107810&origin=resultslist&sort=r-f&src=s&sid=80600c30ca4629eda597bf8a8b5fbf2d&sot=b&sdt=b&s=TITLE%28enforcing+safety+and+consistency+constraints+in+policy+based+authorization+systems%29&sl=89&sessionSearchId=80600c30ca4629eda597bf8a8b5fbf2d&relpos=0
Engineering safety in swarm robotics	https://www.scopus.com/record/display.uri?eid=2-s2.0-85051240612&origin=resultslist&sort=r-f&src=s&sid=4c4bb57a253210dd418c293269abdb54&sot=b&sdt=b&s=TITLE%28engineering+safety+in+swarm+robotics%29&sl=43&sessionSearchId=4c4bb57a253210dd418c293269abdb54&relpos=0
Engineering the servo web browser engine using Rust	https://www.scopus.com/record/display.uri?eid=2-s2.0-85015208291&origin=resultslist&sort=r-f&src=s&sid=4b6223a9ae1bdcd67a658e3eb5d1da09&sot=b&sdt=b&s=TITLE%28engineering+the+servo+web+browser+engine+using+rust%29&sl=58&sessionSearchId=4b6223a9ae1bdcd67a658e3eb5d1da09&relpos=0
Enhanced Dynamic Power Scheduling Interoperable System for Smart Home Environment	https://www.scopus.com/record/display.uri?eid=2-s2.0-84958280714&origin=resultslist&sort=r-f&src=s&sid=9c3b44eea13e23e226f01b9875bd6f67&sot=b&sdt=b&s=TITLE%28enhanced+dynamic+power+scheduling+interoperable+system+for+smart+home+environment%29&sl=88&sessionSearchId=9c3b44eea13e23e226f01b9875bd6f67&relpos=0
Establishing trust in remotely reprogrammable systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85012889710&origin=resultslist&sort=r-f&src=s&sid=f13afc4efc85dd101f02ab7d39b61233&sot=b&sdt=b&s=TITLE%28establishing+trust+in+remotely+reprogrammable+systems%29&sl=60&sessionSearchId=f13afc4efc85dd101f02ab7d39b61233&relpos=0
Estimation of Safe Sensor Measurements of Autonomous System Under Attack	https://www.scopus.com/record/display.uri?eid=2-s2.0-85023615937&origin=resultslist&sort=r-f&src=s&sid=0d1224ba962183fe54c3766d6a6ddd8a&sot=b&sdt=b&s=TITLE%28estimation+of+safe+sensor+measurements+of+autonomous+system+under+attack%29&sl=79&sessionSearchId=0d1224ba962183fe54c3766d6a6ddd8a&relpos=0
Evaluation of Knowledge Gaps in Mathematical Applications of Thermal Image Processing Techniques for Fire Prevention	https://www.scopus.com/record/display.uri?eid=2-s2.0-85015025796&origin=resultslist&sort=r-f&src=s&sid=acc64058597dea71eedd2517c1a3c20a&sot=b&sdt=b&s=TITLE%28evaluation+of+knowledge+gaps+in+mathematical+applications+of+thermal+image+processing+techniques+for+fire+prevention%29&sl=123&sessionSearchId=acc64058597dea71eedd2517c1a3c20a&relpos=0
Event detection for video surveillance using an expert system	https://www.scopus.com/record/display.uri?eid=2-s2.0-72049106760&origin=resultslist&sort=r-f&src=s&sid=b5250ca2b1e1db66ee314fd6f612984e&sot=b&sdt=b&s=TITLE%28event+detection+for+video+surveillance+using+an+expert+system%29&sl=68&sessionSearchId=b5250ca2b1e1db66ee314fd6f612984e&relpos=0
Exploiting Electrical Grid for Accurate and Secure Clock Synchronization	https://www.scopus.com/record/display.uri?eid=2-s2.0-85053466539&origin=resultslist&sort=r-f&src=s&sid=ba3d0e7faeb010d236bc4a5cdf3ea4d1&sot=b&sdt=b&s=TITLE%28exploiting+electrical+grid+for+accurate+and+secure+clock+synchronization%29&sl=79&sessionSearchId=ba3d0e7faeb010d236bc4a5cdf3ea4d1&relpos=0
Exploration and practice of industrial control system information security incident emergency exercise	https://www.scopus.com/record/display.uri?eid=2-s2.0-85098971541&origin=resultslist&sort=r-f&src=s&sid=beed4a8e533f649c2acf5768071516d7&sot=b&sdt=b&s=TITLE%28exploration+and+practice+of+industrial+control+system+information+security+incident+emergency+exercise%29&sl=109&sessionSearchId=beed4a8e533f649c2acf5768071516d7&relpos=0
Exploring dataflow-based thread level parallelism in cyber-physical systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-84978496726&origin=resultslist&sort=r-f&src=s&sid=b88e0c3bfd1a571a46bdb2334b6bb18f&sot=b&sdt=b&s=TITLE%28exploring+dataflow+based+thread+level+parallelism+in+cyber+physical+systems%29&sl=82&sessionSearchId=b88e0c3bfd1a571a46bdb2334b6bb18f&relpos=0
Exploring weakly-hard paradigm for networked systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85064981366&origin=resultslist&sort=r-f&src=s&sid=0cd1464789b032db049a445584823419&sot=b&sdt=b&s=TITLE%28exploring+weakly+hard+paradigm+for+networked+systems%29&sl=59&sessionSearchId=0cd1464789b032db049a445584823419&relpos=0
Federal market information technology in the post flash crash era	https://www.scopus.com/record/display.uri?eid=2-s2.0-84856208178&origin=resultslist&sort=r-f&src=s&sid=a9ae9fc61421ce77763c9168b819451c&sot=b&sdt=b&s=TITLE%28federal+market+information+technology+in+the+post+flash+crash+era%29&sl=72&sessionSearchId=a9ae9fc61421ce77763c9168b819451c&relpos=0
FITNESS: a framework for automatic testing of ASTERIX based software systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-84881263457&origin=resultslist&sort=r-f&src=s&sid=d1da5dbd6275635143e4b6307618f53d&sot=b&sdt=b&s=TITLE%28fitness+a+framework+for+automatic+testing+of+asterix+based+software+systems%29&sl=82&sessionSearchId=d1da5dbd6275635143e4b6307618f53d&relpos=0
Forensic Analysis in Access Control: Foundations and a Case-Study from Practice	https://www.scopus.com/record/display.uri?eid=2-s2.0-85096159169&origin=resultslist&sort=r-f&src=s&sid=3357d2f09933b1f477ec3ac120aaadbe&sot=b&sdt=b&s=TITLE%28forensic+analysis+in+access+control+foundations+and+a+case+study+from+practice%29&sl=85&sessionSearchId=3357d2f09933b1f477ec3ac120aaadbe&relpos=0
From System Specification to Anomaly Detection (and back)	https://www.scopus.com/record/display.uri?eid=2-s2.0-85037147831&origin=resultslist&sort=r-f&src=s&sid=114b152f2768b188730aefec552b1272&sot=b&sdt=b&s=TITLE%28from+system+specification+to+anomaly+detection+and+back%29&sl=62&sessionSearchId=114b152f2768b188730aefec552b1272&relpos=0
GeneaLog: Fine-Grained Data Streaming Provenance at the Edge	https://www.scopus.com/record/display.uri?eid=2-s2.0-85060399716&origin=resultslist&sort=r-f&src=s&sid=1750fe1e86d1d201a903fcbde7fa3dca&sot=b&sdt=b&s=TITLE%28genealog+fine+grained+data+streaming+provenance+at+the+edge%29&sl=66&sessionSearchId=1750fe1e86d1d201a903fcbde7fa3dca&relpos=0
Gradual typing embedded securely in JavaScript	https://www.scopus.com/record/display.uri?eid=2-s2.0-84893514949&origin=resultslist&sort=r-f&src=s&sid=02b3cdb3971bfa15f02b0ccae1ff62d6&sot=b&sdt=b&s=TITLE%28gradual+typing+embedded+securely+in+javascript%29&sl=53&sessionSearchId=02b3cdb3971bfa15f02b0ccae1ff62d6&relpos=0
Granullar: gradual nullable types for Java	https://www.scopus.com/record/display.uri?eid=2-s2.0-85015227881&origin=resultslist&sort=r-f&src=s&sid=1bc4e9a3da75736e354c08d4e20b7173&sot=b&sdt=b&s=TITLE%28granullar+gradual+nullable+types+for+java%29&sl=48&sessionSearchId=1bc4e9a3da75736e354c08d4e20b7173&relpos=0
Guaranteed Physical Security with Restart-Based Design for Cyber-Physical Systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85053531575&origin=resultslist&sort=r-f&src=s&sid=27e3a5401e6d738966c9d04ca4fb7926&sot=b&sdt=b&s=TITLE%28guaranteed+physical+security+with+restart+based+design+for+cyber+physical+systems%29&sl=88&sessionSearchId=27e3a5401e6d738966c9d04ca4fb7926&relpos=0
Guiding Deep Learning System Testing Using Surprise Adequacy	https://www.scopus.com/record/display.uri?eid=2-s2.0-85071954052&origin=resultslist&sort=r-f&src=s&sid=9fd9483a1bb0fae96d0d1957ac4b83fe&sot=b&sdt=b&s=TITLE%28guiding+deep+learning+system+testing+using+surprise+adequacy%29&sl=67&sessionSearchId=9fd9483a1bb0fae96d0d1957ac4b83fe&relpos=0
Hardware Trojan Resistant Computation Using Heterogeneous COTS Processors	https://www.scopus.com/record/display.uri?eid=2-s2.0-85003033380&origin=resultslist&sort=r-f&src=s&sid=ea3dda57788353928aa296565c6ba944&sot=b&sdt=b&s=TITLE%28hardware+trojan+resistant+computation+using+heterogeneous+cots+processors%29&sl=80&sessionSearchId=ea3dda57788353928aa296565c6ba944&relpos=0
Hardware-accelerated data acquisition and authentication for high-speed video streams on future heterogeneous automotive processing platforms	https://www.scopus.com/record/display.uri?eid=2-s2.0-85058179342&origin=resultslist&sort=r-f&src=s&sid=5777187e4e86e0a1dbad508f8de7bea3&sot=b&sdt=b&s=TITLE%28hardware+accelerated+data+acquisition+and+authentication+for+high+speed+video+streams+on+future+heterogeneous+automotive+processing+platforms%29&sl=148&sessionSearchId=5777187e4e86e0a1dbad508f8de7bea3&relpos=0
Hardware-assisted Memory Tracing on New SoCs Embedding FPGA Fabrics	https://www.scopus.com/record/display.uri?eid=2-s2.0-84959327000&origin=resultslist&sort=r-f&src=s&sid=079846fc77ec1fc81f403761899c657f&sot=b&sdt=b&s=TITLE%28hardware+assisted+memory+tracing+on+new+socs+embedding+fpga+fabrics%29&sl=74&sessionSearchId=079846fc77ec1fc81f403761899c657f&relpos=0
Hazard Driven Threat Modelling for Cyber Physical Systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85096823506&origin=resultslist&sort=r-f&src=s&sid=2b8bdba3f8469e146b55a2697b1668f6&sot=b&sdt=b&s=TITLE%28hazard+driven+threat+modelling+for+cyber+physical+systems%29&sl=64&sessionSearchId=2b8bdba3f8469e146b55a2697b1668f6&relpos=0
HotSpots: Failure Cascades on Heterogeneous Critical Infrastructure Networks	https://www.scopus.com/record/display.uri?eid=2-s2.0-85037378862&origin=resultslist&sort=r-f&src=s&sid=46b0f090689fb21229ddfb6f5d09495e&sot=b&sdt=b&s=TITLE%28hotspots+failure+cascades+on+heterogeneous+critical+infrastructure+networks%29&sl=82&sessionSearchId=46b0f090689fb21229ddfb6f5d09495e&relpos=0
How Close are We to Realizing a Pragmatic VANET Solution? A Meta-Survey	https://www.scopus.com/record/display.uri?eid=2-s2.0-84954315402&origin=resultslist&sort=r-f&src=s&sid=e2af29954128367e612e1e898f4e9340&sot=b&sdt=b&s=TITLE%28how+close+are+we+to+realizing+a+pragmatic+vanet+solution+a+meta+survey%29&sl=77&sessionSearchId=e2af29954128367e612e1e898f4e9340&relpos=0
HyDRS-WoT: Hybrid Disaster Response System using Web of Things	https://www.scopus.com/record/display.uri?eid=2-s2.0-85123042888&origin=resultslist&sort=r-f&src=s&sid=f35382d95df37061d619d4971ca60c66&sot=b&sdt=b&s=TITLE%28hydrs+wot+hybrid+disaster+response+system+using+web+of+things%29&sl=68&sessionSearchId=f35382d95df37061d619d4971ca60c66&relpos=0
Hypercollecting semantics and its application to static analysis of information flow	https://www.scopus.com/record/display.uri?eid=2-s2.0-85119339908&origin=resultslist&sort=r-f&src=s&sid=aee8a44002127521fa6e5a22357fb443&sot=b&sdt=b&s=TITLE%28hypercollecting+semantics+and+its+application+to+static+analysis+of+information+flow%29&sl=91&sessionSearchId=aee8a44002127521fa6e5a22357fb443&relpos=0
Implementation of Safety Techniques in a Cyber Domain	https://www.scopus.com/record/display.uri?eid=2-s2.0-84938685859&origin=resultslist&sort=r-f&src=s&sid=bd4c51a2f162ee9d3aaddfcf6d712065&sot=b&sdt=b&s=TITLE%28implementation+of+safety+techniques+in+a+cyber+domain%29&sl=60&sessionSearchId=bd4c51a2f162ee9d3aaddfcf6d712065&relpos=0
Importance-driven deep learning system testing	https://www.scopus.com/record/display.uri?eid=2-s2.0-85098600029&origin=resultslist&sort=r-f&src=s&sid=7e61480a8efca1075803884ca86909c0&sot=b&sdt=b&s=TITLE%28importance+driven+deep+learning+system+testing%29&sl=53&sessionSearchId=7e61480a8efca1075803884ca86909c0&relpos=0
Improving Urban Mobility for the Visually Impaired using the Awareness Quality	https://www.scopus.com/record/display.uri?eid=2-s2.0-85123040076&origin=resultslist&sort=r-f&src=s&sid=43177b0e411df99ef51777d2af47694b&sot=b&sdt=b&s=TITLE%28improving+urban+mobility+for+the+visually+impaired+using+the+awareness+quality%29&sl=85&sessionSearchId=43177b0e411df99ef51777d2af47694b&relpos=0
InkTag: secure applications on an untrusted operating system	https://www.scopus.com/record/display.uri?eid=2-s2.0-84875683130&origin=resultslist&sort=r-f&src=s&sid=1d7617837082f5a3bbe8ce2637711578&sot=b&sdt=b&s=TITLE%28inktag+secure+applications+on+an+untrusted+operating+system%29&sl=66&sessionSearchId=1d7617837082f5a3bbe8ce2637711578&relpos=0
INSpIRA: iNtegrating security into risk assessment: doctoral project paper	https://www.scopus.com/record/display.uri?eid=2-s2.0-85051544417&origin=resultslist&sort=r-f&src=s&sid=630a773ea27f142487f0c25fd890c4c6&sot=b&sdt=b&s=TITLE%28inspira+integrating+security+into+risk+assessment+doctoral+project+paper%29&sl=79&sessionSearchId=630a773ea27f142487f0c25fd890c4c6&relpos=0
Integration of a robust watermark scheme in a high efficiency codec H.265/HEVC with capacity-quality-bitrate trade-off	https://www.scopus.com/record/display.uri?eid=2-s2.0-84968820830&origin=resultslist&sort=r-f&src=s&sid=1e91f55ea72bea33f29ca029e0d7f1a6&sot=b&sdt=b&s=TITLE%28integration+of+a+robust+watermark+scheme+in+a+high+efficiency+codec+h+265+hevc+with+capacity+quality+bitrate+trade+off%29&sl=125&sessionSearchId=1e91f55ea72bea33f29ca029e0d7f1a6&relpos=0
Intel MPX Explained: A Cross-layer Analysis of the Intel MPX System Stack	https://www.scopus.com/record/display.uri?eid=2-s2.0-85084179673&origin=resultslist&sort=r-f&src=s&sid=77d6ac6d1e1186301a3d63ceecaec5f3&sot=b&sdt=b&s=TITLE%28intel+mpx+explained+a+cross+layer+analysis+of+the+intel+mpx+system+stack%29&sl=79&sessionSearchId=77d6ac6d1e1186301a3d63ceecaec5f3&relpos=0
Interface-aware signal temporal logic	https://www.scopus.com/record/display.uri?eid=2-s2.0-85064985296&origin=resultslist&sort=r-f&src=s&sid=63ab23e105f93bef21a9749c9fcee942&sot=b&sdt=b&s=TITLE%28interface+aware+signal+temporal+logic%29&sl=44&sessionSearchId=63ab23e105f93bef21a9749c9fcee942&relpos=0
Investigation on tracking system for real time video surveillance applications	https://www.scopus.com/record/display.uri?eid=2-s2.0-84869068030&origin=resultslist&sort=r-f&src=s&sid=891259d76d01c8c6aa02fdd04df1b967&sot=b&sdt=b&s=TITLE%28investigation+on+tracking+system+for+real+time+video+surveillance+applications%29&sl=85&sessionSearchId=891259d76d01c8c6aa02fdd04df1b967&relpos=0
IoT-based "All-Round 3D Technology Security Circle" in New Taipei City Police Department	https://www.scopus.com/record/display.uri?eid=2-s2.0-85072021497&origin=resultslist&sort=r-f&src=s&sid=910290a983746fbebe9e7b9c00ae8077&sot=b&sdt=b&s=TITLE%28iot+based+all+round+3d+technology+security+circle+in+new+taipei+city+police+department%29&sl=93&sessionSearchId=910290a983746fbebe9e7b9c00ae8077&relpos=0
Kindly bent to free us	https://www.scopus.com/record/display.uri?eid=2-s2.0-85090266378&origin=resultslist&sort=r-f&src=s&sid=4e5a671632850cbb55133c98e5f9994a&sot=b&sdt=b&s=TITLE%28kindly+bent+to+free+us%29&sl=29&sessionSearchId=4e5a671632850cbb55133c98e5f9994a&relpos=0
KingFisher: an Industrial Security Framework based on Variational Autoencoders	https://www.scopus.com/record/display.uri?eid=2-s2.0-85076608684&origin=resultslist&sort=r-f&src=s&sid=f646358f28298e8e60d6b0c5a32bb834&sot=b&sdt=b&s=TITLE%28kingfisher+an+industrial+security+framework+based+on+variational+autoencoders%29&sl=84&sessionSearchId=f646358f28298e8e60d6b0c5a32bb834&relpos=0
Know the unknowns: addressing disturbances and uncertainties in autonomous systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85097949098&origin=resultslist&sort=r-f&src=s&sid=92cfd9d448b81c9af8665e515af86602&sot=b&sdt=b&s=TITLE%28know+the+unknowns+addressing+disturbances+and+uncertainties+in+autonomous+systems%29&sl=88&sessionSearchId=92cfd9d448b81c9af8665e515af86602&relpos=0
Learning-Based Adversarial Agent Detection and Identification in Cyber Physical Systems Applied to Autonomous Vehicular Platoon	https://www.scopus.com/record/display.uri?eid=2-s2.0-85072832399&origin=resultslist&sort=r-f&src=s&sid=0965e1a0053ab26e698c2e2a216bcf8d&sot=b&sdt=b&s=TITLE%28learning+based+adversarial+agent+detection+and+identification+in+cyber+physical+systems+applied+to+autonomous+vehicular+platoon%29&sl=134&sessionSearchId=0965e1a0053ab26e698c2e2a216bcf8d&relpos=0
Leveraging AI and Sensor Fabrics to Evolve Smart City Solution Designs	https://www.scopus.com/record/display.uri?eid=2-s2.0-85066904916&origin=resultslist&sort=r-f&src=s&sid=f75b757d270395f7adb94e618786c2ce&sot=b&sdt=b&s=TITLE%28leveraging+ai+and+sensor+fabrics+to+evolve+smart+city+solution+designs%29&sl=77&sessionSearchId=f75b757d270395f7adb94e618786c2ce&relpos=0
LMS-Verify: abstraction without regret for verified systems programming	https://www.scopus.com/record/display.uri?eid=2-s2.0-85119373057&origin=resultslist&sort=r-f&src=s&sid=3a10eda29acfac66b39d17a38d7d5d36&sot=b&sdt=b&s=TITLE%28lms+verify+abstraction+without+regret+for+verified+systems+programming%29&sl=77&sessionSearchId=3a10eda29acfac66b39d17a38d7d5d36&relpos=0
Managing Assurance Cases in Model Based Software Systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85026787244&origin=resultslist&sort=r-f&src=s&sid=5c313294be1a4255542b1d1851c494f6&sot=b&sdt=b&s=TITLE%28managing+assurance+cases+in+model+based+software+systems%29&sl=63&sessionSearchId=5c313294be1a4255542b1d1851c494f6&relpos=0
Marble: model-based robustness analysis of stateful deep learning systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85099217069&origin=resultslist&sort=r-f&src=s&sid=9674ab849c196abc52cbf33c0de45464&sot=b&sdt=b&s=TITLE%28marble+model+based+robustness+analysis+of+stateful+deep+learning+systems%29&sl=79&sessionSearchId=9674ab849c196abc52cbf33c0de45464&relpos=0
Memory Safety for Embedded Devices with nesCheck	https://www.scopus.com/record/display.uri?eid=2-s2.0-85022080322&origin=resultslist&sort=r-f&src=s&sid=319c3f52ab5d82c18586e292c70038b1&sot=b&sdt=b&s=TITLE%28memory+safety+for+embedded+devices+with+nescheck%29&sl=55&sessionSearchId=319c3f52ab5d82c18586e292c70038b1&relpos=0
Moat: Verifying Confidentiality of Enclave Programs	https://www.scopus.com/record/display.uri?eid=2-s2.0-84954099331&origin=resultslist&sort=r-f&src=s&sid=7c0b35e1d3d9c2bdb64ad84d56407d3a&sot=b&sdt=b&s=TITLE%28moat+verifying+confidentiality+of+enclave+programs%29&sl=57&sessionSearchId=7c0b35e1d3d9c2bdb64ad84d56407d3a&relpos=0
Model-based architecture analysis for wireless healthcare	https://www.scopus.com/record/display.uri?eid=2-s2.0-80051569813&origin=resultslist&sort=r-f&src=s&sid=33a316bc94f5d789e42372524e5702ea&sot=b&sdt=b&s=TITLE%28model+based+architecture+analysis+for+wireless+healthcare%29&sl=64&sessionSearchId=33a316bc94f5d789e42372524e5702ea&relpos=0
Model-based security analysis of a water treatment system	https://www.scopus.com/record/display.uri?eid=2-s2.0-84973450834&origin=resultslist&sort=r-f&src=s&sid=f0cc4522890bc03054a7f19ab3d5b64f&sot=b&sdt=b&s=TITLE%28model+based+security+analysis+of+a+water+treatment+system%29&sl=64&sessionSearchId=f0cc4522890bc03054a7f19ab3d5b64f&relpos=0
